play_in_Id,team_ID,salary,start_year,player_ID
14614,330,5733969,1951,14614
14615,94,3957148,2010,14615
14616,212,4330097,2000,14616
14617,6,9688548,2018,14617
14618,403,825517,1967,14618
14619,464,4392678,1998,14619
14620,461,5472906,1956,14620
14621,231,2444741,1980,14621
14622,324,6186221,2008,14622
14623,66,7599640,2009,14623
14624,455,2371809,1999,14624
14625,216,2081798,2019,14625
14626,233,9822236,2023,14626
14627,82,5648504,1977,14627
14628,149,9727308,1999,14628
14629,205,4139089,2011,14629
14630,203,9481907,1985,14630
14631,133,8326460,1956,14631
14632,251,435467,1976,14632
14633,350,9156718,2002,14633
14634,70,3392619,1953,14634
14635,139,745153,2011,14635
14636,91,4103856,1961,14636
14637,170,7976588,1997,14637
14638,466,6939465,2004,14638
14639,3,2347742,1993,14639
14640,88,5633929,2017,14640
14641,110,3772266,2009,14641
14642,101,7853027,1975,14642
14643,435,2450466,1973,14643
14644,209,8742282,2009,14644
14645,121,456721,1960,14645
14646,270,2366147,1969,14646
14647,24,3078882,1972,14647
14648,22,6627179,2015,14648
14649,297,9534577,1949,14649
14650,90,6252831,1968,14650
14651,268,5041582,2014,14651
14652,289,3372877,1977,14652
14653,25,9681566,1947,14653
14654,71,6308528,1977,14654
14655,446,758819,1960,14655
14656,426,107439,2004,14656
14657,251,5515817,2012,14657
14658,339,7568723,1953,14658
14659,457,8808277,1973,14659
14660,213,6300494,2002,14660
14661,89,1970811,2002,14661
14662,26,8008032,1959,14662
14663,105,1339936,1974,14663
14664,197,5348848,1990,14664
14665,48,4391504,1948,14665
14666,206,8391328,2008,14666
14667,104,1464535,1956,14667
14668,182,4234794,2019,14668
14669,353,2760746,1947,14669
14670,379,3451547,1963,14670
14671,25,5120824,1983,14671
14672,288,2555956,2005,14672
14673,89,3354476,1989,14673
14674,90,4595341,2022,14674
14675,31,6641506,1993,14675
14676,211,8864839,1956,14676
14677,395,4686463,1960,14677
14678,231,736030,1953,14678
14679,27,7449822,1950,14679
14680,475,4283716,1980,14680
14681,177,9156839,1986,14681
14682,33,2871129,2003,14682
14683,215,7048455,1990,14683
14684,428,7788988,1978,14684
14685,206,6366099,1996,14685
14686,345,1310512,1991,14686
14687,414,4444405,1988,14687
14688,248,5210266,1952,14688
14689,158,4621930,1999,14689
14690,160,5434091,1989,14690
14691,292,2560435,1967,14691
14692,31,6026432,1952,14692
14693,271,9539983,1963,14693
14694,216,3117971,1990,14694
14695,20,9663980,2003,14695
14696,381,5882334,2005,14696
14697,17,829473,2007,14697
14698,423,8200268,2010,14698
14699,296,1036702,1954,14699
14700,457,388976,1980,14700
14701,272,1851160,1995,14701
14702,428,8310872,1968,14702
14703,326,2290188,2003,14703
14704,397,5450431,1988,14704
14705,349,1080898,2005,14705
14706,144,6845879,1962,14706
14707,98,5491164,1955,14707
14708,219,4240599,2021,14708
14709,88,4393514,2001,14709
14710,282,3545303,1955,14710
14711,4,3349508,1952,14711
14712,237,8907911,1978,14712
14713,116,1979205,2011,14713
14714,189,2832975,1994,14714
14715,280,3328262,1946,14715
14716,344,5694195,1953,14716
14717,396,7944771,1977,14717
14718,257,4395778,1998,14718
14719,95,1696710,1947,14719
14720,233,3403555,2007,14720
14721,9,5091755,1975,14721
14722,418,2170196,1991,14722
14723,85,4214471,2016,14723
14724,235,9623381,2020,14724
14725,201,6666852,2012,14725
14726,338,4910331,1989,14726
14727,29,5050513,1986,14727
14728,124,5827778,1971,14728
14729,184,570540,1994,14729
14730,111,312153,1964,14730
14731,186,5289209,1998,14731
14732,303,312199,2004,14732
14733,369,9181771,1948,14733
14734,201,8827251,1980,14734
14735,411,1629737,1987,14735
14736,302,8375916,2016,14736
14737,220,1215100,1962,14737
14738,165,4119662,1968,14738
14739,449,1855504,1952,14739
14740,172,2404417,1984,14740
14741,422,6593650,2010,14741
14742,304,5118676,1956,14742
14743,278,4925475,2010,14743
14744,304,9792186,1955,14744
14745,367,4379999,1966,14745
14746,476,2410479,2003,14746
14747,57,1717712,1981,14747
14748,440,4384883,1966,14748
14749,256,5734288,1971,14749
14750,134,8793953,1988,14750
14751,31,387395,1983,14751
14752,391,3777641,1970,14752
14753,455,6968401,1982,14753
14754,425,4641999,1975,14754
14755,291,7089944,1963,14755
14756,70,1005886,1981,14756
14757,16,6943524,1965,14757
14758,34,3695424,1988,14758
14759,428,5137661,1968,14759
14760,212,4761596,1957,14760
14761,322,8238637,2007,14761
14762,151,6787583,2007,14762
14763,462,1005045,1960,14763
14764,469,626260,1977,14764
14765,164,9540844,1948,14765
14766,137,392175,2013,14766
14767,487,6121332,2014,14767
14768,56,5357737,2021,14768
14769,467,8584917,1956,14769
14770,468,7421435,1982,14770
14771,348,3951407,2013,14771
14772,467,8816977,1952,14772
14773,431,9381802,2004,14773
14774,132,2449954,2005,14774
14775,128,8197927,1975,14775
14776,337,558178,1963,14776
14777,99,5140578,1986,14777
14778,435,6201269,1976,14778
14779,295,4780224,1981,14779
14780,328,1351651,1954,14780
14781,26,8942748,1997,14781
14782,366,9998677,1946,14782
14783,307,732576,1948,14783
14784,89,5262426,1981,14784
14785,405,6963604,1977,14785
14786,52,721694,2011,14786
14787,129,2720918,1986,14787
14788,485,7153302,1998,14788
14789,259,4042199,2010,14789
14790,333,3636942,1975,14790
14791,72,3827103,2009,14791
14792,399,5894000,1969,14792
14793,457,4610731,2014,14793
14794,136,2572350,1947,14794
14795,365,5287033,1950,14795
14796,436,1044123,1948,14796
14797,139,8879019,1954,14797
14798,273,2146264,1980,14798
14799,108,7184525,1982,14799
14800,429,7635040,1986,14800
14801,4,2752297,1986,14801
14802,322,2315663,1954,14802
14803,35,4951414,2022,14803
14804,436,4474244,2018,14804
14805,254,1712700,2015,14805
14806,40,3902804,1998,14806
14807,68,883863,1983,14807
14808,354,9470015,1971,14808
14809,343,3026511,2014,14809
14810,29,5505615,1957,14810
14811,349,1804786,1980,14811
14812,205,6480145,1989,14812
14813,193,3759677,1984,14813
14814,3,5871439,1960,14814
14815,17,2894509,1980,14815
14816,114,2215194,1969,14816
14817,404,2224168,2017,14817
14818,484,4096949,1999,14818
14819,291,8983911,2008,14819
14820,154,6774500,2009,14820
14821,205,7051928,1959,14821
14822,141,9262588,1969,14822
14823,157,5345647,2016,14823
14824,101,1988351,1964,14824
14825,118,9432507,1950,14825
14826,94,2638356,2018,14826
14827,425,9767392,1978,14827
14828,379,9487166,1961,14828
14829,404,9526975,2008,14829
14830,341,2884708,1978,14830
14831,115,9385242,1992,14831
14832,35,9974381,1990,14832
14833,348,4382410,1980,14833
14834,381,3818798,2014,14834
14835,122,9303631,2023,14835
14836,210,5613238,1970,14836
14837,215,4571377,1947,14837
14838,275,8621428,1957,14838
14839,392,6291874,1948,14839
14840,384,296783,2001,14840
14841,434,1381429,1981,14841
14842,474,4963476,1972,14842
14843,6,4635260,1962,14843
14844,460,7002244,2000,14844
14845,387,1033156,1961,14845
14846,182,6555140,1949,14846
14847,126,9620328,1959,14847
14848,410,4799866,2020,14848
14849,315,9581321,1969,14849
14850,90,9479664,1992,14850
14851,333,4358002,1953,14851
14852,354,9975923,1946,14852
14853,135,419578,2005,14853
14854,127,8143872,1985,14854
14855,62,5380587,1963,14855
14856,214,1150957,2006,14856
14857,19,201792,1965,14857
14858,156,8714938,2001,14858
14859,230,7301396,1969,14859
14860,77,4259918,1960,14860
14861,475,3271893,1962,14861
14862,491,4557506,1966,14862
14863,488,4668991,2018,14863
14864,60,9706747,1952,14864
14865,434,5902506,2017,14865
14866,169,1175415,1978,14866
14867,189,5801180,1991,14867
14868,343,1521276,1977,14868
14869,449,4662482,1951,14869
14870,378,9132284,1951,14870
14871,257,8235018,1982,14871
14872,257,8029999,1950,14872
14873,356,4678786,1967,14873
14874,96,9434366,1999,14874
14875,437,757744,2009,14875
14876,124,1748183,1972,14876
14877,416,4328782,2006,14877
14878,330,8402082,1956,14878
14879,140,8810538,1991,14879
14880,473,2942488,1967,14880
14881,252,1683673,1961,14881
14882,92,9611683,1974,14882
14883,219,5843206,2014,14883
14884,437,8231913,1953,14884
14885,443,8382668,2021,14885
14886,55,5404735,1952,14886
14887,162,9144684,1997,14887
14888,466,6850067,1987,14888
14889,455,1354960,1979,14889
14890,244,7632435,1952,14890
14891,116,9892666,1988,14891
14892,270,7681559,1969,14892
14893,55,4341065,1974,14893
14894,141,1060363,1980,14894
14895,398,8350624,1963,14895
14896,300,2778705,1990,14896
14897,167,484444,1966,14897
14898,416,1991399,1997,14898
14899,365,6526942,1980,14899
14900,143,4099391,1998,14900
14901,272,9821813,2003,14901
14902,8,1132470,1946,14902
14903,382,6129059,1975,14903
14904,367,3676879,1998,14904
14905,477,777965,1954,14905
14906,192,3096015,1953,14906
14907,148,6408060,2019,14907
14908,201,461486,2013,14908
14909,4,2476005,2021,14909
14910,136,528715,2005,14910
14911,121,7520075,2019,14911
14912,235,2610910,2021,14912
14913,112,3736529,1987,14913
14914,270,1328586,1951,14914
14915,463,4443153,2021,14915
14916,443,9729840,2001,14916
14917,372,7346265,1977,14917
14918,59,1884418,1993,14918
14919,198,9328189,1995,14919
14920,328,4490412,1963,14920
14921,486,2419950,1971,14921
14922,450,3949341,2018,14922
14923,76,2983967,1948,14923
14924,81,7898257,1992,14924
14925,371,2172048,2008,14925
14926,459,6059662,1954,14926
14927,256,1003606,1970,14927
14928,477,1692520,1999,14928
14929,469,8441287,2014,14929
14930,182,9890478,1995,14930
14931,458,3446908,1971,14931
14932,283,310969,1995,14932
14933,148,3868516,1961,14933
14934,93,5310297,2007,14934
14935,62,4587666,2020,14935
14936,440,3135598,1951,14936
14937,377,1743751,2012,14937
14938,301,5555604,1958,14938
14939,110,8377906,1972,14939
14940,269,4950706,2008,14940
14941,68,3182186,1965,14941
14942,143,6813754,1957,14942
14943,136,7244400,2018,14943
14944,138,3670057,1977,14944
14945,357,1482340,1950,14945
14946,299,1662143,2022,14946
14947,31,4783383,1989,14947
14948,180,6936940,1986,14948
14949,323,3519875,2001,14949
14950,452,6523291,2002,14950
14951,42,8407267,2003,14951
14952,392,8990040,2006,14952
14953,230,7414031,1953,14953
14954,353,9095828,2007,14954
14955,457,4128306,2001,14955
14956,71,6571079,1946,14956
14957,202,1983458,2015,14957
14958,99,1914776,1990,14958
14959,422,9220792,1994,14959
14960,197,8115532,1955,14960
14961,361,1541226,1989,14961
14962,218,9509989,1969,14962
14963,239,7247692,1988,14963
14964,211,6697525,1989,14964
14965,156,2685054,1956,14965
14966,135,695001,1984,14966
14967,341,3567611,1975,14967
14968,329,4952784,2012,14968
14969,454,9095214,1992,14969
14970,141,4883114,1997,14970
14971,129,6072362,1988,14971
14972,51,8300637,2013,14972
14973,485,808411,2022,14973
14974,135,6284144,2021,14974
14975,287,7997028,2012,14975
14976,433,8551067,2015,14976
14977,94,7198969,2010,14977
14978,57,8371337,2012,14978
14979,97,6841962,1964,14979
14980,208,129564,1979,14980
14981,303,9929915,1980,14981
14982,164,3154118,2015,14982
14983,293,3854609,2021,14983
14984,62,1870835,1996,14984
14985,426,2572380,1986,14985
14986,166,9464924,1997,14986
14987,108,7460497,2003,14987
14988,248,254760,1946,14988
14989,299,4500378,1971,14989
14990,405,2818332,1973,14990
14991,169,1832624,2016,14991
14992,479,3683665,1988,14992
14993,170,8988500,1977,14993
14994,303,8944376,1970,14994
14995,249,1659754,1946,14995
14996,123,2333247,1988,14996
14997,177,1993094,1966,14997
14998,170,8192995,1959,14998
14999,352,3863385,2004,14999
15000,224,6111682,1986,15000
15001,382,2285904,1957,15001
15002,447,2638525,1982,15002
15003,413,8865255,1954,15003
15004,179,6528655,2004,15004
15005,191,4095545,1977,15005
15006,486,9974970,1962,15006
15007,496,4642737,1983,15007
15008,47,3436885,1957,15008
15009,167,302004,1980,15009
15010,134,7580690,1946,15010
15011,258,9645539,2022,15011
15012,138,1299717,2007,15012
15013,48,7740924,2013,15013
15014,166,7618781,1969,15014
15015,125,7303912,1965,15015
15016,231,9421522,1991,15016
15017,49,9116494,1969,15017
15018,377,5020226,1975,15018
15019,61,1638848,1971,15019
15020,166,3130052,2015,15020
15021,417,5444911,1985,15021
15022,144,8775448,1956,15022
15023,384,267063,2011,15023
15024,423,8600964,1961,15024
15025,267,8214277,1957,15025
15026,482,4444996,1977,15026
15027,218,1301870,1969,15027
15028,83,2524676,2017,15028
15029,138,8510938,2012,15029
15030,415,3955767,1991,15030
15031,38,7382693,1988,15031
15032,51,5166114,2003,15032
15033,106,2809501,1954,15033
15034,198,8878345,1958,15034
15035,335,2611511,1958,15035
15036,139,2502725,1991,15036
15037,201,9212422,1978,15037
15038,87,6019942,2000,15038
15039,426,4129128,1996,15039
15040,133,1324238,1963,15040
15041,67,9122468,2021,15041
15042,434,5126256,1986,15042
15043,13,7026410,1973,15043
15044,200,9589229,2019,15044
15045,38,3168443,1970,15045
15046,54,4375986,1998,15046
15047,390,1464933,2008,15047
15048,69,762075,2000,15048
15049,124,7252121,2010,15049
15050,227,3096272,1979,15050
15051,230,1363623,1952,15051
15052,487,6144872,1967,15052
15053,123,4135755,1949,15053
15054,329,7591436,1976,15054
15055,10,5270453,1977,15055
15056,500,6502173,1997,15056
15057,408,6021353,2005,15057
15058,475,3091046,2023,15058
15059,197,7450191,1973,15059
15060,416,7024734,1976,15060
15061,37,6131303,1983,15061
15062,391,869761,1962,15062
15063,500,6655237,2007,15063
15064,175,8499947,2006,15064
15065,333,4035844,1976,15065
15066,164,4000961,2020,15066
15067,243,8545023,1997,15067
15068,299,3752512,2010,15068
15069,324,4023411,1969,15069
15070,9,5699188,2015,15070
15071,319,3467403,1952,15071
15072,185,2718152,1971,15072
15073,179,1320156,2009,15073
15074,61,6667544,1956,15074
15075,288,9834336,2001,15075
15076,445,4484801,2004,15076
15077,342,9828547,1979,15077
15078,327,5725435,1960,15078
15079,340,3852442,1959,15079
15080,137,3889046,1989,15080
15081,434,2496377,1970,15081
15082,81,5488080,1985,15082
15083,449,4763354,2016,15083
15084,288,4119646,1981,15084
15085,236,7664569,1983,15085
15086,210,3409956,2022,15086
15087,59,7528474,1955,15087
15088,316,3929848,1988,15088
15089,216,6006963,1979,15089
15090,392,4934755,2017,15090
15091,337,547171,1956,15091
15092,195,5306180,1992,15092
15093,24,5907050,1968,15093
15094,448,3625461,1964,15094
15095,469,5628735,2008,15095
15096,59,1675854,1985,15096
15097,291,3098364,2008,15097
15098,182,7584498,1976,15098
15099,258,2954524,2021,15099
15100,494,2748692,2000,15100
15101,210,9801814,1977,15101
15102,281,5840004,1955,15102
15103,229,2673053,1963,15103
15104,39,6156267,1985,15104
15105,476,6109575,1988,15105
15106,402,9589767,2018,15106
15107,168,4572707,1948,15107
15108,27,7298972,1969,15108
15109,483,8203405,1973,15109
15110,40,459279,1969,15110
15111,339,6487980,2006,15111
15112,168,8321943,2013,15112
15113,330,5599358,1993,15113
15114,409,5114472,2001,15114
15115,257,3446598,1959,15115
15116,434,3694644,1965,15116
15117,255,1571797,1959,15117
15118,495,4896373,1987,15118
15119,329,2229915,1973,15119
15120,475,800837,1973,15120
15121,178,1507454,1954,15121
15122,388,2290015,1946,15122
15123,462,9943517,1976,15123
15124,34,770249,2006,15124
15125,151,3553981,1976,15125
15126,242,8146964,1961,15126
15127,130,890913,2018,15127
15128,389,4039482,2010,15128
15129,500,3950173,1968,15129
15130,132,2012707,1952,15130
15131,82,1811403,1993,15131
15132,55,8712197,2011,15132
15133,57,2819823,1982,15133
15134,50,9951549,1969,15134
15135,471,8348810,1957,15135
15136,488,2519590,1953,15136
15137,332,2057285,2010,15137
15138,182,5564314,1962,15138
15139,243,6576274,1957,15139
15140,174,4601088,1982,15140
15141,256,5404118,1950,15141
15142,412,8903080,1974,15142
15143,89,6183281,1946,15143
15144,226,2952459,2013,15144
15145,102,6353170,1956,15145
15146,451,8609763,1956,15146
15147,359,9006988,1959,15147
15148,285,7629538,1978,15148
15149,249,9318184,1986,15149
15150,412,5062461,1986,15150
15151,220,8024649,1987,15151
15152,271,7885032,1971,15152
15153,43,2343550,1993,15153
15154,28,1171002,2007,15154
15155,348,2468246,1977,15155
15156,236,2568130,2016,15156
15157,120,2913720,1977,15157
15158,345,1267035,2010,15158
15159,42,7667026,1981,15159
15160,14,3519716,1951,15160
15161,62,3016266,1995,15161
15162,149,7699412,1954,15162
15163,43,198181,2020,15163
15164,191,5544938,2012,15164
15165,268,9609847,1995,15165
15166,130,4270003,2023,15166
15167,67,9831538,2005,15167
15168,443,9992628,1988,15168
15169,76,6288083,2000,15169
15170,50,4482061,2003,15170
15171,347,7738771,1975,15171
15172,472,2717092,1963,15172
15173,457,9649717,1951,15173
15174,365,1052390,1966,15174
15175,13,8443316,1965,15175
15176,113,2439995,1967,15176
15177,34,3526224,2012,15177
15178,158,5443279,2019,15178
15179,374,3753886,2009,15179
15180,51,2584602,1980,15180
15181,147,8757280,1996,15181
15182,325,3678836,1998,15182
15183,116,1720117,1988,15183
15184,104,2543981,1980,15184
15185,108,6694760,1972,15185
15186,58,3797772,1951,15186
15187,343,8959936,2004,15187
15188,485,207248,2013,15188
15189,456,7741471,2021,15189
15190,310,7715403,1956,15190
15191,212,7915800,1946,15191
15192,204,1771412,1997,15192
15193,5,4620400,1949,15193
15194,306,5754581,2001,15194
15195,406,3352894,2004,15195
15196,209,4940625,1952,15196
15197,377,1075539,1966,15197
15198,444,9645266,1974,15198
15199,409,6297682,2013,15199
15200,297,6177955,1991,15200
15201,434,3764390,1959,15201
15202,190,2510942,2009,15202
15203,316,9480630,2021,15203
15204,450,6510032,1960,15204
15205,312,9668203,1980,15205
15206,270,2465322,1977,15206
15207,471,6713582,1963,15207
15208,479,6373189,1973,15208
15209,7,2292622,1951,15209
15210,492,5545118,1999,15210
15211,181,4498749,1987,15211
15212,17,1458326,2017,15212
15213,4,6580300,1960,15213
15214,239,6911480,1974,15214
15215,252,3681254,2004,15215
15216,184,717546,1954,15216
15217,95,508329,1982,15217
15218,15,1810933,2008,15218
15219,88,6517353,1981,15219
15220,276,8632428,1997,15220
15221,110,520614,1960,15221
15222,238,9713502,1983,15222
15223,180,9801101,1980,15223
15224,134,5663179,1966,15224
15225,160,522206,2012,15225
15226,210,6952768,2010,15226
15227,493,6985369,2011,15227
15228,158,3455874,1953,15228
15229,43,1044573,1971,15229
15230,185,906846,1969,15230
15231,499,6100394,2005,15231
15232,152,6651988,1956,15232
15233,248,6913175,1988,15233
15234,64,4158989,1974,15234
15235,167,4563662,1993,15235
15236,25,5174392,1990,15236
15237,24,7743723,1988,15237
15238,411,7568766,1957,15238
15239,220,5770849,1960,15239
15240,15,2816046,1972,15240
15241,120,5691787,1978,15241
15242,178,4063938,1972,15242
15243,57,1923456,1968,15243
15244,255,1516352,1964,15244
15245,483,5018450,1990,15245
15246,119,3967510,1964,15246
15247,406,2406762,2013,15247
15248,60,1221930,1959,15248
15249,326,2367784,2002,15249
15250,56,846295,1966,15250
15251,39,6701961,1999,15251
15252,96,5368394,1986,15252
15253,206,2635034,1977,15253
15254,383,8478160,2022,15254
15255,121,350480,1988,15255
15256,500,1110681,1948,15256
15257,151,3486856,1961,15257
15258,105,3199846,1977,15258
15259,143,7074967,1975,15259
15260,76,4995476,1948,15260
15261,165,6295451,1988,15261
15262,438,5621671,1997,15262
15263,420,5492740,2011,15263
15264,438,3112571,1990,15264
15265,9,4548891,1955,15265
15266,345,8385223,1995,15266
15267,285,3783353,1964,15267
15268,414,575747,1993,15268
15269,11,6446548,1985,15269
15270,81,7767411,2008,15270
15271,345,9291729,1965,15271
15272,412,819156,2006,15272
15273,17,644948,1951,15273
15274,262,5997565,2017,15274
15275,406,2205472,2005,15275
15276,350,3799973,1987,15276
15277,500,7397252,1965,15277
15278,256,9159612,1975,15278
15279,56,6655102,1961,15279
15280,353,3121430,1978,15280
15281,400,565325,1971,15281
15282,271,4279358,1989,15282
15283,291,7679887,1956,15283
15284,380,1957756,1948,15284
15285,345,384907,1975,15285
15286,239,2149481,1979,15286
15287,137,1999002,1985,15287
15288,262,9844856,1957,15288
15289,134,678730,1965,15289
15290,207,7907494,1984,15290
15291,422,8884487,2011,15291
15292,282,4660039,1962,15292
15293,469,1520344,1995,15293
15294,409,8883583,1961,15294
15295,192,8605024,1956,15295
15296,344,8836490,1964,15296
15297,96,7278251,2008,15297
15298,254,9922113,1958,15298
15299,248,7822312,2004,15299
15300,404,2543011,2000,15300
15301,235,872054,1954,15301
15302,102,4966156,2020,15302
15303,349,7683860,1958,15303
15304,111,4938583,1955,15304
15305,445,1870487,1998,15305
15306,86,8072026,1991,15306
15307,478,4998175,1988,15307
15308,153,1304232,1999,15308
15309,186,2489025,2017,15309
15310,163,2105994,1992,15310
15311,325,1014564,1958,15311
15312,248,7143751,1963,15312
15313,82,5809293,1951,15313
15314,11,710080,1951,15314
15315,469,8806508,2003,15315
15316,357,4595959,1998,15316
15317,308,8779869,1980,15317
15318,72,6743841,1949,15318
15319,485,4243361,2000,15319
15320,28,8157691,1974,15320
15321,312,1827528,2022,15321
15322,300,4235926,2009,15322
15323,137,7166222,2001,15323
15324,175,865225,1975,15324
15325,388,9205620,1996,15325
15326,80,8430672,1975,15326
15327,451,3141770,2006,15327
15328,335,5854034,1984,15328
15329,187,5636898,1979,15329
15330,346,8531618,1990,15330
15331,494,6472328,1962,15331
15332,387,7821789,1981,15332
15333,358,3767553,1996,15333
15334,237,5164321,1970,15334
15335,411,2175825,1948,15335
15336,100,8518878,1951,15336
15337,374,2856338,1961,15337
15338,41,283476,1983,15338
15339,141,6990622,2012,15339
15340,493,7019498,1989,15340
15341,222,5155671,1996,15341
15342,486,6728125,1983,15342
15343,221,497992,1991,15343
15344,144,2408505,1970,15344
15345,170,9664624,1974,15345
15346,429,5910515,1988,15346
15347,289,5902707,1954,15347
15348,471,7737997,2003,15348
15349,230,4171589,1969,15349
15350,84,5716656,1966,15350
15351,295,9601376,1987,15351
15352,139,9014491,2006,15352
15353,383,6568454,1975,15353
15354,50,9211022,2020,15354
15355,121,4440859,1952,15355
15356,153,1302169,2008,15356
15357,142,5415021,1982,15357
15358,243,3105248,1968,15358
15359,146,3063014,1954,15359
15360,252,9518431,2020,15360
15361,385,6159222,1995,15361
15362,23,6969181,1967,15362
15363,283,4495706,1972,15363
15364,499,9184032,1953,15364
15365,275,1274178,2019,15365
15366,272,7001589,1996,15366
15367,462,8867347,1992,15367
15368,401,6187246,1948,15368
15369,388,9704426,2017,15369
15370,428,3748356,2016,15370
15371,326,3070578,2014,15371
15372,341,6100657,1959,15372
15373,485,4568632,1991,15373
15374,292,338292,1965,15374
15375,114,988988,1971,15375
15376,58,9568378,1951,15376
15377,498,6633315,1981,15377
15378,81,3524451,2016,15378
15379,397,5515115,1970,15379
15380,360,1967941,2010,15380
15381,27,1303813,2023,15381
15382,346,7507626,1999,15382
15383,432,2647044,2013,15383
15384,452,7829245,1986,15384
15385,18,7318064,1961,15385
15386,237,7741749,1965,15386
15387,311,9986234,1949,15387
15388,59,184186,1984,15388
15389,64,3005429,2006,15389
15390,394,9297246,1970,15390
15391,386,7506526,1948,15391
15392,20,264847,1973,15392
15393,442,8529446,2002,15393
15394,20,3266754,1972,15394
15395,355,8994973,1984,15395
15396,68,6795706,1948,15396
15397,298,1226053,1953,15397
15398,285,2657514,2013,15398
15399,460,7682911,1958,15399
15400,370,3652441,2023,15400
15401,43,898126,2008,15401
15402,393,4902824,2002,15402
15403,311,6805041,1988,15403
15404,384,2281914,1985,15404
15405,249,8592692,2014,15405
15406,438,5616913,1979,15406
15407,44,1214475,2017,15407
15408,164,253408,1977,15408
15409,239,9911025,1960,15409
15410,194,6659330,1950,15410
15411,256,9963630,1984,15411
15412,228,2943740,2012,15412
15413,352,9464937,2016,15413
15414,364,1444865,1955,15414
15415,418,9768941,1998,15415
15416,477,8627740,1990,15416
15417,170,9493770,2016,15417
15418,454,279252,2019,15418
15419,241,4964591,2020,15419
15420,125,5305319,1997,15420
15421,299,3124453,1958,15421
15422,68,695933,2005,15422
15423,167,6868461,1989,15423
15424,54,8956577,1964,15424
15425,486,2125541,1977,15425
15426,338,7883344,2007,15426
15427,438,8851775,2000,15427
15428,414,144808,2009,15428
15429,169,2857080,1992,15429
15430,266,6483445,2020,15430
15431,383,3132915,2004,15431
15432,152,2313136,1985,15432
15433,50,6842780,2020,15433
15434,276,3596890,1980,15434
15435,15,1355186,1983,15435
15436,87,3902507,2007,15436
15437,165,3307108,2007,15437
15438,62,3345884,1959,15438
15439,292,561243,1962,15439
15440,337,3967311,1967,15440
15441,278,5056418,1957,15441
15442,199,2725076,2019,15442
15443,428,3841108,1946,15443
15444,146,9231380,1997,15444
15445,81,1850836,1975,15445
15446,479,9057538,1998,15446
15447,466,3461931,1994,15447
15448,156,6319940,1980,15448
15449,151,592492,2006,15449
15450,341,3845008,1994,15450
15451,199,2289678,1987,15451
15452,318,8272558,2009,15452
15453,498,9153675,1972,15453
15454,335,8093480,1984,15454
15455,187,2081693,2010,15455
15456,364,7773214,1964,15456
15457,84,1449084,1972,15457
15458,144,2563140,1962,15458
15459,141,2329413,1991,15459
15460,253,8977433,1984,15460
15461,434,6897149,1973,15461
15462,212,9326187,1964,15462
15463,99,3014238,1986,15463
15464,254,5113571,1968,15464
15465,149,7053786,2021,15465
15466,228,7932294,2006,15466
15467,3,5092021,1977,15467
15468,406,5639400,2018,15468
15469,190,2679337,1992,15469
15470,266,4101545,1983,15470
15471,1,8980617,1993,15471
15472,481,5075489,1959,15472
15473,392,1340253,1998,15473
15474,372,7902952,1995,15474
15475,272,1761796,1968,15475
15476,126,8016216,1984,15476
15477,22,3877818,1986,15477
15478,256,4120893,1969,15478
15479,369,7570108,1962,15479
15480,85,562004,1947,15480
15481,117,7478873,1985,15481
15482,205,2714647,1955,15482
15483,262,5129687,1964,15483
15484,95,7406085,2004,15484
15485,360,4802999,2015,15485
15486,215,705280,1998,15486
15487,355,4198147,1950,15487
15488,404,351201,1977,15488
15489,182,2466859,2000,15489
15490,330,3648974,1992,15490
15491,334,8266642,1953,15491
15492,166,1767641,2010,15492
15493,277,284887,1980,15493
15494,227,3607367,1969,15494
15495,249,6751437,1965,15495
15496,236,9312857,1959,15496
15497,313,8939331,1979,15497
15498,108,9896158,1955,15498
15499,366,5715358,2011,15499
15500,109,9342285,1959,15500
15501,437,5911708,1975,15501
15502,129,7074686,1984,15502
15503,139,485052,2001,15503
15504,64,5860232,2010,15504
15505,35,2252455,1976,15505
15506,229,2459805,1986,15506
15507,63,5348219,2000,15507
15508,404,1863885,2000,15508
15509,302,6607706,2001,15509
15510,248,8534352,1958,15510
15511,291,5239409,2012,15511
15512,178,7048863,1970,15512
15513,37,1938028,2015,15513
15514,449,4824772,1965,15514
15515,38,3962808,1997,15515
15516,317,8595037,1961,15516
15517,330,3681415,2015,15517
15518,200,4197763,2014,15518
15519,454,4126806,2022,15519
15520,467,5201141,1975,15520
15521,2,7173512,1973,15521
15522,74,8700177,1948,15522
15523,227,2808986,1974,15523
15524,311,3104680,1968,15524
15525,80,9743465,1972,15525
15526,344,5672516,1987,15526
15527,263,1901455,2019,15527
15528,393,7967699,2003,15528
15529,85,9899678,1997,15529
15530,207,254111,1996,15530
15531,343,1330213,1975,15531
15532,39,3361674,1953,15532
15533,500,419420,2016,15533
15534,387,2740899,1955,15534
15535,500,1238370,1986,15535
15536,301,1754257,1954,15536
15537,338,3165990,1985,15537
15538,466,3014137,2022,15538
15539,491,5630546,2020,15539
15540,155,6052635,1961,15540
15541,417,1593738,1972,15541
15542,432,4345384,1986,15542
15543,382,1108783,1949,15543
15544,187,5372768,1975,15544
15545,212,1476532,1954,15545
15546,186,5359732,1966,15546
15547,120,3319604,2005,15547
15548,217,7198656,1994,15548
15549,290,5409245,1955,15549
15550,401,4484238,2005,15550
